"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8998071","21019315229000104000000000U0","KDF",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","31 ORIENTE O AVENIDA DEL SANTO CRISTO","CARRETERA","PUEBLA MATAMOROS","CALLE","MIGUEL NEGRETE","CALLE","31 ORIENTE O AVENIDA DEL SANTO CRISTO",,"SN",,,,,"COLONIA","RES EL ENCANTO",,,,"74293","21","PUEBLA","019","Atlixco","0001","Atlixco","0432","015",,,,"Fijo","18.89013997","-98.42985651","2019-11"
"6377138","21114313210000366000000000U6","L A POBLANA SA DE CV",,"313210","Fabricación de telas anchas de tejido de trama","51 a 100 personas","AVENIDA","DIAGONAL DEFENSORES DE LA REPÚBLICA","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","MONTE LÍBANO","999",,,,"0",,"COLONIA","OBRERO Y CAMPESINA",,,,"72250","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3563","025",,"MARTINARROYO@LAPOBLANA.COM.MX",,"Fijo","19.06399754","-98.17463534","2010-07"
"6271941","21114311812007894001000000U5","LA FLOR DE PUEBLA","LA FLOR DE PUEBLA SA DE CV","311812","Panificación tradicional","51 a 100 personas","CALLE","3 SUR","AVENIDA","21 PONIENTE","AVENIDA","23 PONIENTE","CALLE","16 DE SEPTIEMBRE","104",,,,"0",,"COLONIA","CENTRO",,,,"72000","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0412","027",,,,"Fijo","19.04488278","-98.20023575","2010-07"
"6379428","21114313210000426000009624S8","LA HEREDERA HOME TEXTILES","LA HEREDERA HOME TEXTILES SA DE CV","313210","Fabricación de telas anchas de tejido de trama","101 a 250 personas","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALZADA","ALFREDO TOXQUI","AVENIDA","YUCATÁN","103",,,,"0",,"COLONIA","EX RANCHO LOS IDOLOS","OTRO CONGLOMERADO","RESURRECCIÓN","103","72228","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1641","035",,"RH@LAHEREDERA.COM.MX","WWW.LAHEREDERA.COM.MX","Fijo","19.08375924","-98.1653688","2011-03"
"6377984","21114313210000467001009624M2","LA HEREDERA HOME TEXTILES","LA HEREDERA HOME TEXTILES SA DE CV","313210","Fabricación de telas anchas de tejido de trama","251 y más personas","CARRETERA","FEDERAL A TEHUACÁN","CALLE","I","CALLE","NINGUNO","AUTOPISTA","AUTOPISTA PUEBLAORIZABA","958",,,,"0",,"PARQUE INDUSTRIAL","PUEBLA 2000","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA",,"72220","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","007",,"RH@LAHEREDERA.COM.MX","WWW.LAHEREDERA.COM.MX","Fijo","19.07682371","-98.1614371","2010-07"
"6271542","21114311820000147000010016M8","LA ITALIANA","LA ITALIANA SA DE CV","311820","Elaboración de galletas y pastas para sopa","251 y más personas","CALLE","28 PONIENTE","CALLE","PRIVADA 13 NORTE","CALLE","13 NORTE","CALLE","30 PONIENTE","1308",,,,"0",,"COLONIA","SANTA ANITA",,,,"72089","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4256","020",,"RAFA_RIVERA@LAITALIANA.COM",,"Fijo","19.06070739","-98.20151876","2010-07"
"6421285","21114311812007905001009871M9","LA ZARZA","PROCESADORA DE ALIMENTOS CIMA SA DE CV","311812","Panificación tradicional","101 a 250 personas","AVENIDA","17 PONIENTE","AVENIDA","17 SUR","CALLE","19 SUR","AVENIDA","15 PONIENTE","1502",,,,"0",,"COLONIA","SANTIAGO",,,,"72410","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0499","036",,"ASIST.CONTABILIDAD02@LAZARZA.COM.MX","WWW.LAZARZA.COM.MX","Fijo","19.04506188","-98.21506549","2010-07"
"3390286","21154311513000053001000000M5","LACTEOS Y DERIVADOS ZEPEDAS",,"311513","Elaboración de derivados y fermentos lácteos","31 a 50 personas","CALLE","5 NORTE","CALLE","2 PONIENTE","CALLE","INDEPENDENCIA","CALLE","3 NORTE","106",,,,,,"LOCALIDAD","TERCERA SECCION SANTA ROSA TECAMACHALCO",,,,"75480","21","PUEBLA","154","Tecamachalco","0026","Santa Rosa","0600","013",,"DEYELYZEPEDA-77@HOTMAIL.COM",,"Fijo","18.8789952","-97.785013","2010-07"
"6378943","21149315229000156000000000U5","LAVAMEX INDUSTRIAL",,"315229","Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CALLE","9 Poniente","AVENIDA","Nacional Sur","CALLE","1 Sur","CALLE","11 Poniente","35",,,,"0",,"BARRIO","SANTA CLARA",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0001","Santiago Miahuatlán","0117","013",,"LAVAMEX@HOTMAIL.COM",,"Fijo","18.54340417","-97.43652534","2010-07"
"3428321","21074812210000051010000000U6","LAVANDERIA Y TERMINADOS G C",,"313310","Acabado de productos textiles","31 a 50 personas","CALLE","MAGNOLIA","CALLE","16 DE SEPTIEMBRE","CALLE","INDUSTRIA","PRIVADA","INDUSTRIA (16 DE SEPTIEMBRE)","5",,,,,"A","SECCION","CUARTA SECCION",,,,"74169","21","PUEBLA","074","Huejotzingo","0029","Santa Ana Xalmimilulco","0190","013","2272719457","TERMINADOS.GC@HOTMAIL.COM",,"Fijo","19.21176652","-98.37981195","2010-07"
"6271751","21156313310000177000009666M6","LAVAPANT DE TEHUACAN","LAVAPANT DE TEHUACAN SA DE CV","313310","Acabado de productos textiles","251 y más personas","CALLE","HIDALGO","CALLE","JOSÉ MARÍA MORELOS","CALLE","EMILIO CARRANZA NORTE","AVENIDA","FRANCISCO I. MADERO","23",,,,"0","SN","COLONIA","SAN LORENZO TEOTIPILCO",,,,"75855","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0840","018",,"NCHEIRES@CUALQUIERLAVADO.COM.MX",,"Fijo","18.47724114","-97.43376624","2010-07"
"6379019","21124315229000664001000000U1","LEGACY GOLD","GRUPO TEXTIL AAME S DE RL DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CALLE","RAFAEL ÁVILA CAMACHO","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","GUSTAVO DÍAZ ORDAZ","CALLE","5 DE MAYO","0","SN",,,"0",,"COLONIA","VISTA HERMOSA",,,,"75880","21","PUEBLA","124","San Gabriel Chilac","0001","San Gabriel Chilac","0052","009",,"LIC.MOISES27@GMAIL.COM",,"Fijo","18.34339472","-97.33925807","2010-07"
"6862772","21019311411000026000000000U3","LEONALI","LEONALI S DE RL DE CV","311411","Congelación de frutas y verduras","251 y más personas","OTRO (ESPECIFIQUE)","EL LEÓN","PRIVADA","ACCESO A LA FÁBRICA","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","0","SN",,,"0",,"COLONIA","EL LEON",,,,"74360","21","PUEBLA","019","Atlixco","0001","Atlixco","0324","009",,"JEFERH@LEONALI.COM","WWW.LEONALI.COM","Fijo","18.93087947","-98.46176709","2019-04"
"6272236","21156315222000425002000000U4","LESA TEXTILES","LESA TEXTILES S DE RL DE CV","315222","Confección en serie de camisas","51 a 100 personas","CALLE","INDEPENDENCIA ORIENTE","PRIVADA","NINGUNO","CALLE","7 SUR","CALLE","3 ORIENTE","532",,,,"9",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0075","009",,"GMIMAYLEO@HOTMAIL.COM",,"Fijo","18.4627648","-97.38780784","2010-07"
"6377751","21114313210000253001000000U6","LONAS LA PERSEVERANCIA","LONAS LA PERSEVERANCIA SA DE CV","313210","Fabricación de telas anchas de tejido de trama","31 a 50 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","16 DE SEPTIEMBRE","PROLONGACION","DE LA 3 SUR","AVENIDA","MÁRTIRES DE CANANEA","109",,,,"0",,"COLONIA","PUEBLA TEXTIL","OTRO CONGLOMERADO","COLONIA PUEBLA TEXTIL","109","72470","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3864","019",,"LA_PERSEV@YAHOO.COM.MX",,"Fijo","19.00399697","-98.22146079","2010-07"
"3255609","21114315110000224000000000U7","LORPEN MEXICO","LORPEN MEXICO S DE RL DE CV","315110","Fabricación de calcetines y medias de tejido de punto","31 a 50 personas","CALLE","25 NORTE","CALLE","36 PONIENTE","BOULEVARD","BOULEVARD DE LA PEDRERA","AVENIDA","23 NORTE","3642",,,,,,"COLONIA","LAS CUARTILLAS",,,,"72050","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0126","017","2221953171","LOURDES@LORPEN.COM",,"Fijo","19.07116558","-98.20428317","2010-07"
"6737166","21114314991000623001000000U4","LR MAQUILAS","LR MAQUILAS SA DE CV","314991","Confección, bordado y deshilado de productos textiles","31 a 50 personas","CALLE","ANTIGUO CAMINO A MANZANILLA","CALLE","SIN REFERENCIA","CALLE","NINGUNO","CALLE","NINGUNO","80","C",,,,,"PARQUE INDUSTRIAL","BOSQUES DE MANZANILLA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA",,"72307","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","010",,,,"Fijo","19.06492638","-98.15414351","2016-10"
"8716515","21156315229003775000000000U4","MADRID_TEX",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","18 PONIENTE","AVENIDA","JOSE GARCI CRESPO","AVENIDA","REFORMA NORTE","CALLE","16 PONIENTE","109",,,,,,"COLONIA","BUENOS AIRES",,,,"75730","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","031",,,,"Fijo","18.47517322","-97.39434213","2019-11"
"6377012","21180312112000027000004449S4","MANANTIALES LA ASUNCION","MANANTIALES LA ASUNCION ","312112","Purificación y embotellado de agua","251 y más personas","CARRETERA","FEDERAL MEXICO PUEBLA KM 57+500","CALLE","FEDERAL A TRUCHAS ARCOIRIS","CALLE","NINGUNO",,"NINGUNO","0","KM 57+500",,,,,"RINCONADA","SANTA MARIA ATEPATZINGO",,,,"74100","21","PUEBLA","180","Tlahuapan","0061","San Martín del Monte","0047","800",,"RAYMUNDO.RODRIGUEZ@MX.NESTLE.COM",,"Fijo","19.360931","-98.600467","2010-07"
"8027987","21156315229004674000000000U8","MANUFACTURAS CENTENARIO",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","CENTENARIO","CALLE","9 ORIENTE","CALLE","7 ORIENTE","CALLE","16 DE SEPTIEMBRE","707",,,,,,"COLONIA","GUADALUPE HIDALGO",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0130","021",,,,"Fijo","18.45635047","-97.3933467","2019-11"
"6271828","21214315229000214002000000U4","MANUFACTURAS DE CALIDAD",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","GALEANA","CALLE","MIGUEL HIDALGO","PRIVADA","NINGUNO","CALLE","PORFIRIO DÍAZ","620",,,,"0",,"COLONIA","CENTRO",,,,"75960","21","PUEBLA","214","Zinacatepec","0001","San Sebastián Zinacatepec","0013","031",,,,"Fijo","18.33697742","-97.24046126","2010-07"
"6271754","21156315222000525001024401M1","MANUFACTURAS JANOFER","MANUFACTURAS JANOFER SA DE CV","315222","Confección en serie de camisas","31 a 50 personas","CALLE","2 ORIENTE","CALLE","3 NORTE","CALLE","1 NORTE","CALLE","4 ORIENTE","139",,,,"0","SN","COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","014",,"contaduria@camisaydiseno.com",,"Fijo","18.46494786","-97.3919791","2010-07"
"6376779","21119311991000026002000000U2","MANUFACTURAS SAYES","MANUFACTURAS SAYES SA DE CV","311991","Elaboración de gelatinas y otros postres en polvo","101 a 250 personas","PRIVADA","POMASKI","BOULEVARD","PERIFÉRICO ECOLÓGICO","CALLE","CAMINO REAL A CHOLULA","BOULEVARD","PERIFÉRICO ECOLÓGICO","202",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"72824","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0298","007",,"CONTABILIDAD@SAYES.COM.MX","WWW.SAYES.COM.MX","Fijo","19.03981015","-98.27327583","2010-07"
"6218461","21156315229003056001000000U9","MANUFACTURAS Y DISEÑOS EL RIEGO S A DE CV",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","CHIHUAHUA NORTE","PRIVADA","JALISCO","CALLE","NINGUNO","CALLE","EX-HACIENDA EL RIEGO","916",,,,,,"COLONIA","18 DE MARZO",,,,"75764","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1374","036",,,,"Fijo","18.45477177","-97.42017488","2014-12"
"8978201","21114311813000025000000000S1","MANUFACTURERA SIN NOMBRE","GRUPO SAN TITO SA DE CV","311813","Elaboración de tortillas de harina de trigo de forma tradicional","31 a 50 personas","CALLE","RESURRECCION ORIENTE","CALLE","RESURRECCION SUR","CALLE","RESURRECCION NORTE","CALLE","RESURRECCIÓN NORTE","13",,,,"0",,"PARQUE INDUSTRIAL","INDUSTRIAL RESURRECCION","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL RESURECCIÓN",,"72228","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","013",,,"WWW.MIREINA.MX","Fijo","19.07858704","-98.14816273","2019-11"
"6377126","21114313210000315010000000U3","MANUFACTURERA TEXTIL LA LYONESA SA DE CV","MANUFACTURERA TEXTIL LA LYONESA SA DE CV","313310","Acabado de productos textiles","51 a 100 personas","AVENIDA","12 ORIENTE","CALLE","24 NORTE","CALLE","22 NORTE","AVENIDA","10 ORIENTE","2227",,,,,,"COLONIA","LOS REMEDIOS",,,,"72377","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0431","011",,"CPJORGE07@HOTMAIL.COM",,"Fijo","19.04221342","-98.18142222","2010-07"
"8612073","21174315229003087000000000S7","MAQUILA DE CONFECCIONES ABAKOT","ABAKOT SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CALLE","CALLE DE MALAGA","CALLE","ADAN Y EVA","AVENIDA","BENITO JUAREZ","CALLE","CIPRESES",,"SN",,,,,"BARRIO","TEZIUTLAN CENTRO",,,,"73820","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0355","029",,,,"Fijo","19.82637517","-97.35685254","2019-11"
"3406289","21010315229004421001000000U3","MAQUILA DE EXPORTACION COCULCO","MAQUILA DE EXPORTACION COCULCO SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","INDEPENDENCIA SUR","CALLE","RAFAEL ÁVILA CAMACHO PONIENTE","CALLE","CALZADA COCULCO","CALLE","ALDAMA SUR (12 SUR)","32",,,,,,"COLONIA","CENTRO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0155","004",,"MEXCO06@HOTMAIL.COM",,"Fijo","18.37764199","-97.26424797","2014-12"
"7829295","21174315229003714000000000S6","MAQUILA DE MINERVA GONZALEZ SAAVEDRA",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","AVENIDA","JOSE MARIA MORELOS Y PAVON","CIRCUITO","VICENTE LOMBARDO TOLEDANO",,"SN",,,,,"BARRIO","AHUATENO",,,,"73830","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0340","022",,,,"Fijo","19.84349464","-97.36046177","2019-11"
"3481429","21013315229000333001000000U8","MAQUILA DE PANTALON SIN NOMBRE",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","XALTEPEC NORTE","CALLE","5 DE MAYO PONIENTE","CALLE","BENITO JUAREZ PONIENTE","CALLE","5 DE MAYO PONIENTE",,"SN",,,,,"COLONIA","XALTEPEC",,,,"75950","21","PUEBLA","013","Altepexi","0001","Altepexi","0049","007","2363817645",,,"Fijo","18.37111578","-97.30369246","2010-07"
"6272561","21149315229000145000000000U8","MAQUILA DE ROPA EN GENERAL",,"315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","3 SUR","CALLE","13 PONIENTE","PRIVADA","PRIVADA DE LA 11 PONIENTE","AUTOPISTA","NINGUNO","24","B",,,"0","SN","BARRIO","SANTA CLARA",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0001","Santiago Miahuatlán","0117","011",,"CONFECCIONESMJ@HOTMAIL.COM",,"Fijo","18.5409056","-97.43932139","2010-07"
"9241804","21174315229005465000000000U3","MAQUILA DL DE LA SIERRA","GRUPO DL DE LA SIERRA SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","DIAMANTE","CALLE","ESMERALDA","PRIVADA","NINGUNO","CALLE","NINGUNO","26",,,,,,"LOCALIDAD","SECCION 23",,,,"73800","21","PUEBLA","174","Teziutlán","0045","Sección 23","043A","001",,,,"Fijo","19.78796578","-97.38010937","2020-04"
"7858108","21054315229001384000000000U4","MAQUILA DORA TEXTIL PLANTA 44",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","20 DE FEBRERO","CARRETERA","FEDERAL","CALLE","JOSE MARIA MORELOS","CARRETERA","FEDERAL",,"SN",,,,,"COLONIA","CENTRO",,,,"73950","21","PUEBLA","054","Chignautla","0001","Chignautla","0094","022","2311085719",,,"Fijo","19.81677747","-97.38426727","2019-11"
"3525470","21010315229002823001000000M2","MAQUILA EN JEANS LAS MINAS",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","REVOLUCION ORIENTE","CALLE","MIGUEL HIDALGO NORTE","PRIVADA","5 DE MAYO NORTE","CALLE","10 ORIENTE","117",,,,"0",,"BARRIO","TEOPUXCO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","033","236381715",,,"Fijo","18.38224144","-97.25710718","2010-07"
"6716724","21174315229002391001000000U4","MAQUILA FAMI",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","BENITO JUAREZ","CALLE","ALATRISTE","CALLE","SALVADOR ALLENDE","CALLE","SALVADOR ALLENDE",,"SN",,,,,"COLONIA","ZARAGOZA",,,,"73800","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0213","026",,,,"Fijo","19.81489665","-97.35944467","2016-01"
"3432580","21156315229003173001000000U2","MAQUILA GUADALUPE TEXTILES",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","BOULEVARD","JOSE MARIA MORELOS Y PAVON","CALLE","27 PONIENTE","CALLE","16 DE SEPTIEMBRE","CALLE","HÉROES DE NACOZARI SUR","2702",,,,,,"COLONIA","SANTO DOMINGO",,,,"75766","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1092","024","2383837264",,,"Fijo","18.44161935","-97.39859137","2010-07"
"3396429","21013315229000522001000000U6","MAQUILA SIN NOMBRE",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","AVENIDA DE LOS DOCTORES PONIENTE","CALLE","FRANCISCO MARQUEZ","CALLE","NINGUNO","CALLE","JUAN DE LA BARRERA",,"SN",,,,,"COLONIA","HIDALGO",,,,"75950","21","PUEBLA","013","Altepexi","0001","Altepexi","0087","034",,,,"Fijo","18.363247","-97.30406022","2014-12"
"3399438","21156315225000783011000000U9","MAQUILA SIN NOMBRE",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","26 ORIENTE","CALLE","7 NORTE","PRIVADA","INSURGENTES","CALLE","28 ORIENTE","537",,,,"0",,"COLONIA","SANTIAGO TULA",,,,"75822","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1105","002","2381322896","LUNACONFECCION@HOTMAIL.COM",,"Fijo","18.48042165","-97.38655202","2014-12"
"3423241","21156315222000163000000000U1","MAQUILA Y CONFECCIONES ASFEC","MAQUILA Y CONFECCIONES ASFEC SA DE CV","315222","Confección en serie de camisas","31 a 50 personas","CALLE","13 PONIENTE","CALLE","4 SUR","CALLE","MIGUEL LERDO DE TEJADA","CALLE","17 PONIENTE",,"SN",,,,,"COLONIA","BENITO JUAREZ",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0906","003",,,,"Fijo","18.45337127","-97.39875971","2010-07"
"8951508","21010315229012084000000000U9","MAQUILAADORA CONFECCIONES MARIBEL",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","5 ORIENTE","PRIVADA","NINGUNO","CALLE","PROLONGACION JAVIER MINA SUR","CALLE","EMILIANO ZAPATA ORIENTE","742",,,,,,"COLONIA","CENTRO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","024",,,,"Fijo","18.37539265","-97.25146074","2019-11"
"3525703","21010315229002914001000000U9","MAQUILADORA",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","AMADO NERVO NORTE (7 NORTE)","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","029",,,,"Fijo","18.38131684","-97.25548417","2010-07"
"8581475","21174315229002874000000000U9","MAQUILADORA",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","AVENIDA","GUADALUPE VICTORIA","PRIVADA","GUADALUPE VICTORIA","CALLE","CALLE DE ABASOLO","AVENIDA","16 DE SEPTIEMBRE","6",,,,"0",,"COLONIA","CENTRO",,,,"73800","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0054","008",,,,"Fijo","19.81393492","-97.36512416","2019-11"
"3405682","21010315229004683001000000U8","MAQUILADORA",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","5 DE MAYO","CALLE","REVOLUCION ORIENTE","CALLE","10 ORIENTE","CALLE","10 ORIENTE","0","SN",,,"0",,"BARRIO","BARRIO TEQUEXCO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","037",,,,"Fijo","18.38348448","-97.2569166","2014-12"
"3406015","21010315229003363001000000U8","MAQUILADORA AMAYO",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","PRIMERO DE MAYO NORTE","PRIVADA","NINGUNO","PRIVADA","NINGUNO","AVENIDA","JUÁREZ PONIENTE",,"SN",,,,,"BARRIO","SAN MIGUEL",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","016A","002","2381355498",,,"Fijo","18.3805352","-97.26766361","2014-12"
"3399647","21156315222000283001000000U7","MAQUILADORA CONFECCION DE ROPA SIN NOMBRE",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","5 NORTE","CALLE","16 ORIENTE","CALLE","18 ORIENTE","CALLE","LAS FLORES","1606",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"75730","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1355","022",,,,"Fijo","18.47462973","-97.38928305","2014-12"
"8136863","21214315229000614000000000U5","MAQUILADORA CONFECCIONES DIEGO",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","IGNACIO ZARAGOZA","CALLE","ÁLVAREZ","CALLE","MIGUEL HIDALGO","CALLE","NICOLÁS BRAVO",,"SN",,,,,"COLONIA","CENTRO",,,,"75960","21","PUEBLA","214","Zinacatepec","0001","San Sebastián Zinacatepec","0013","011","2381236524",,,"Fijo","18.33707867","-97.24224697","2019-11"
"8137164","21010315229007014000000000U3","MAQUILADORA CONFECCIONES FERVI",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","PRIVADA","NINGUNO","CALLE","AMADO NERVO SUR","CALLE","DEMOCRACIA SUR","CALLE","DEMOCRACIA SUR",,"SN",,,,,"COLONIA","CENTRO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0032","031",,,,"Fijo","18.37061213","-97.25377335","2019-11"
"3426150","21156333291000202001000000U0","MAQUILADORA CONFECCIONES MICHELL",,"315229","Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","PALMAR","PRIVADA","SAN JOAQUIN","CALLE","17 ORIENTE","PRIVADA","SAN JOAQUÍN","1729",,,,,,"COLONIA","NICOLAS BRAVO",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1073","026",,,,"Fijo","18.44917619","-97.38576384","2010-07"
